dataset,relative_path,file_name,binary_label,label_origin,source_category,source_fold,recording_group_id,size_bytes,sha256
esc50,wav_files/1-254507-A-43.wav,1-254507-A-43.wav,0,official_metadata:no_drone,car_horn,1,esc50:254507,441044,ebe976ccd285cb44e6585d889f2a8759c5de47e9940f638ecaa300def46e544a
esc50,wav_files/1-25777-A-48.wav,1-25777-A-48.wav,0,official_metadata:no_drone,fireworks,1,esc50:25777,441044,b8e4b7411b687d7aea986070bee7ea02b2f13a6aec6c176961b7e53263a2c3af
esc50,wav_files/1-25781-A-48.wav,1-25781-A-48.wav,0,official_metadata:no_drone,fireworks,1,esc50:25781,441044,7a3a19a4d9c8eda970c76dd5c04fa9bb030475625aa94431bb5710ce59a028e4
esc50,wav_files/1-260640-A-2.wav,1-260640-A-2.wav,0,official_metadata:no_drone,pig,1,esc50:260640,441044,e624cb74542ef6bd6e4a9bbe340624db117da231111bcb87ef100f25dde8afb3
esc50,wav_files/1-260640-B-2.wav,1-260640-B-2.wav,0,official_metadata:no_drone,pig,1,esc50:260640,441044,3c310e4f565a634e3f45580abf98b0c1bfc5c1e71589bbbc9e3d44e82df22946
esc50,wav_files/1-260640-C-2.wav,1-260640-C-2.wav,0,official_metadata:no_drone,pig,1,esc50:260640,441044,3c7e3feb43ac711ab1934c01c3e7eac0a29ab94a725e879fea91623b7d069f79
esc50,wav_files/1-26143-A-21.wav,1-26143-A-21.wav,0,official_metadata:no_drone,sneezing,1,esc50:26143,441044,8e32762c8c48e5414dbecc2979833748cb838ba476bac75d2a512262ef842eb0
esc50,wav_files/1-26176-A-43.wav,1-26176-A-43.wav,0,official_metadata:no_drone,car_horn,1,esc50:26176,441044,f1972b41b111a56e84d4fff30dd2e628521d6c699693adc60c14985c4cfdbf25
esc50,wav_files/1-26177-A-43.wav,1-26177-A-43.wav,0,official_metadata:no_drone,car_horn,1,esc50:26177,441044,65655fc14cb749884c5965a42912decebf922aa6b51f1e27f56da7f35d1d381f
esc50,wav_files/1-26188-A-30.wav,1-26188-A-30.wav,0,official_metadata:no_drone,door_wood_knock,1,esc50:26188,441044,655277d3f1c75ddc67aada3ab350bd6029fea04d288b9c747e10bc84cc802de1
esc50,wav_files/1-26222-A-10.wav,1-26222-A-10.wav,0,official_metadata:no_drone,rain,1,esc50:26222,441044,7a03695543a56d61464ea2bd87e0947bb994d38c914492c02be686693b6e1dac
esc50,wav_files/1-26806-A-1.wav,1-26806-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:26806,441044,9021db2a8218814e1f90957a179589c7f3167fd1f235f58019890064e23ee5be
esc50,wav_files/1-27165-A-35.wav,1-27165-A-35.wav,0,official_metadata:no_drone,washing_machine,1,esc50:27165,441044,e6cad0b77f3204159226c4b12003156401f284a32351b9eacd2051df7f6e8237
esc50,wav_files/1-27166-A-35.wav,1-27166-A-35.wav,0,official_metadata:no_drone,washing_machine,1,esc50:27166,441044,eb7e1055a911665a03ac65d7085798b77cfa3e0718c123f93e93b7b07ad34796
esc50,wav_files/1-27403-A-28.wav,1-27403-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:27403,441044,e62c4f2f7500f59d40754fcdb7c953f5f2237a597a9f5be0de0343e859f4856b
esc50,wav_files/1-27405-A-28.wav,1-27405-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:27405,441044,4f097ec29f8432366d7209aa324e9f2ce31189242c511f3d30cd2c356e2bdecb
esc50,wav_files/1-27724-A-1.wav,1-27724-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:27724,441044,3bb615f722d94caa848f64bf4da365fde52dc93a732b0d017d38fe9e1474649f
esc50,wav_files/1-28005-A-18.wav,1-28005-A-18.wav,0,official_metadata:no_drone,toilet_flush,1,esc50:28005,441044,691ee5a062f2ef54b1ef77fd235a6800b847a7b256b7f08b18fc240e99916d0d
esc50,wav_files/1-28135-A-11.wav,1-28135-A-11.wav,0,official_metadata:no_drone,sea_waves,1,esc50:28135,441044,4d04b84d490c4d9ab28a52c4c96d1b14c2f8b132fc4be38166197ae814920742
esc50,wav_files/1-28135-B-11.wav,1-28135-B-11.wav,0,official_metadata:no_drone,sea_waves,1,esc50:28135,441044,806548ec876df9f91ced5503f76794a42dca6b8790324f87464de5ed780189cb
esc50,wav_files/1-28808-A-43.wav,1-28808-A-43.wav,0,official_metadata:no_drone,car_horn,1,esc50:28808,441044,23c54679c820a7f6a71674df1ef064afffd3344d8ea859d9c5978301ce2736a5
esc50,wav_files/1-29532-A-16.wav,1-29532-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:29532,441044,f7161457776ff69adbb903e870a3ecf532228a033de6896f25af2f4ce77c5f68
esc50,wav_files/1-29561-A-10.wav,1-29561-A-10.wav,0,official_metadata:no_drone,rain,1,esc50:29561,441044,4dc600962b53709664b27073f46ef2ad7d766ddad39c3ff04fcaf98442aae65b
esc50,wav_files/1-29680-A-21.wav,1-29680-A-21.wav,0,official_metadata:no_drone,sneezing,1,esc50:29680,441044,4c1cdb30db5fd43eb62c17c051efaf7dde38938c0449e6bfcfb998dba92cc443
esc50,wav_files/1-30039-A-26.wav,1-30039-A-26.wav,0,official_metadata:no_drone,laughing,1,esc50:30039,441044,dcb1b2c6686b090bf63775eb79a64d96c243987e6ae66cbb96a4a66610b37809
esc50,wav_files/1-30043-A-26.wav,1-30043-A-26.wav,0,official_metadata:no_drone,laughing,1,esc50:30043,441044,1f7b0a945875fa57a2c213e8e09afb4898675f87aafd59b2bdbfcaae9f750723
esc50,wav_files/1-30214-A-18.wav,1-30214-A-18.wav,0,official_metadata:no_drone,toilet_flush,1,esc50:30214,441044,fd4b7fb240326d88f13193f34d1a5b5f4272c5cc26e197a5a1cfa9cb52a962b9
esc50,wav_files/1-30226-A-0.wav,1-30226-A-0.wav,0,official_metadata:no_drone,dog,1,esc50:30226,441044,ca2626d2b49c7c20a3e0f9f8d7aa56f4497643c6bc264ff37764392be2b15753
esc50,wav_files/1-30344-A-0.wav,1-30344-A-0.wav,0,official_metadata:no_drone,dog,1,esc50:30344,441044,52a876cff473fe9b6deb4feea9545a2b976e63e03744921afc72f9800758ce30
esc50,wav_files/1-30709-A-23.wav,1-30709-A-23.wav,0,official_metadata:no_drone,breathing,1,esc50:30709,441044,8b546dc3be7448c10a7fe8c5b0b48b556e860827e28d559c3a8ec19961e3cce3
esc50,wav_files/1-30709-B-23.wav,1-30709-B-23.wav,0,official_metadata:no_drone,breathing,1,esc50:30709,441044,b13bf95518ece537cd5f4dd564ded31ee66cdeae30af4cfebb88a8e5dedf6dfc
esc50,wav_files/1-30709-C-23.wav,1-30709-C-23.wav,0,official_metadata:no_drone,breathing,1,esc50:30709,441044,09c31e4f7330ce4a1068062af19ece5e8f1da7ec5105f8925a11a42cd6d6ca81
esc50,wav_files/1-30830-A-24.wav,1-30830-A-24.wav,0,official_metadata:no_drone,coughing,1,esc50:30830,441044,e0374e3191067ad9a63df3ae9157e0ca44a36f4f1fa7586982609565683f6a13
esc50,wav_files/1-31251-A-6.wav,1-31251-A-6.wav,0,official_metadata:no_drone,hen,1,esc50:31251,441044,f9dc446b4f6d7861943c079771506b917fd5dbd0867f5800c142ff767a449570
esc50,wav_files/1-31251-B-6.wav,1-31251-B-6.wav,0,official_metadata:no_drone,hen,1,esc50:31251,441044,2cdb1b3ab1a71bce3a64e48eff9167d63ef86001862f10c245689cf9a6254edd
esc50,wav_files/1-31482-A-42.wav,1-31482-A-42.wav,0,official_metadata:no_drone,siren,1,esc50:31482,441044,e4c640a001c2abe808389c90b90ba7084fb1922d58235e3ec95c18c4afb4ef5c
esc50,wav_files/1-31482-B-42.wav,1-31482-B-42.wav,0,official_metadata:no_drone,siren,1,esc50:31482,441044,2446a3eb69758de0ddde8962ab8966790a19960c71ab649cff52aae3d5d93a54
esc50,wav_files/1-31748-A-21.wav,1-31748-A-21.wav,0,official_metadata:no_drone,sneezing,1,esc50:31748,441044,865652b27db628cd353379f222c01a48711f383d16b3d80bcd8493e6e8432a9e
esc50,wav_files/1-31836-A-4.wav,1-31836-A-4.wav,0,official_metadata:no_drone,frog,1,esc50:31836,441044,2807d582aaeaf50414cb7e1e4f0ea2cbfd80727c7a08727eb2b68ed6db30f758
esc50,wav_files/1-31836-B-4.wav,1-31836-B-4.wav,0,official_metadata:no_drone,frog,1,esc50:31836,441044,d59a86d8a55ceaf65673df4ca0997503ee5f795c3bdb0fcb4b075ec653fa5f82
esc50,wav_files/1-32318-A-0.wav,1-32318-A-0.wav,0,official_metadata:no_drone,dog,1,esc50:32318,441044,0e96f0bab8bbba81c98a8d7741cf258c8381c6481bac36961b8603a600a6c321
esc50,wav_files/1-32373-A-35.wav,1-32373-A-35.wav,0,official_metadata:no_drone,washing_machine,1,esc50:32373,441044,b80e92b0c3b019a593601686fb2475e51294dfd9b1a36a1f34ce4e5edd9d5b0a
esc50,wav_files/1-32373-B-35.wav,1-32373-B-35.wav,0,official_metadata:no_drone,washing_machine,1,esc50:32373,441044,d95a3f2c66f1f15f81c2526a3102ab0480aa012a538dcb95660df5e9055537c0
esc50,wav_files/1-32579-A-29.wav,1-32579-A-29.wav,0,official_metadata:no_drone,drinking_sipping,1,esc50:32579,441044,09aadaee91c6b1d80037cc2772e3504346af133331d18357c68b9d0ae2d96f76
esc50,wav_files/1-33658-A-26.wav,1-33658-A-26.wav,0,official_metadata:no_drone,laughing,1,esc50:33658,441044,372c161a4c9720a4ff4f14499dcfe763de12b6ab428c430dbed22bb46d1e1528
esc50,wav_files/1-34094-A-5.wav,1-34094-A-5.wav,0,official_metadata:no_drone,cat,1,esc50:34094,441044,ceddf296bcdda3996d35d3f4c292c338050bcb4c5a05a96ca22a69d33e33e4de
esc50,wav_files/1-34094-B-5.wav,1-34094-B-5.wav,0,official_metadata:no_drone,cat,1,esc50:34094,441044,43814c96e62a5c2fbf14b84828cc929e381e53c0add7c1e8211d212e1da97734
esc50,wav_files/1-34119-A-1.wav,1-34119-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:34119,441044,4085bfea267b1ecfcdd95b666e2f0c6a5fdf152794740834a24c54c75967f5fe
esc50,wav_files/1-34119-B-1.wav,1-34119-B-1.wav,0,official_metadata:no_drone,rooster,1,esc50:34119,441044,55c3e6b3ce6299d1c1675fc9655327aa2dbc2130d87c08f5f38cac7d33e336cc
esc50,wav_files/1-34495-A-14.wav,1-34495-A-14.wav,0,official_metadata:no_drone,chirping_birds,1,esc50:34495,441044,3641b914303dca50d01c2ab5aceaaf918ce977028f4ee752c22beb64d09eeec3
esc50,wav_files/1-34497-A-14.wav,1-34497-A-14.wav,0,official_metadata:no_drone,chirping_birds,1,esc50:34497,441044,fcb9f579a65a189a2b0e35a38c6711eaad931aa208c8c43de0bf3ba15cf8380f
esc50,wav_files/1-34853-A-37.wav,1-34853-A-37.wav,0,official_metadata:no_drone,clock_alarm,1,esc50:34853,441044,87c0ead33b915845a8d86437b78755278408aedf8ed19e4880674a3679122cf4
esc50,wav_files/1-35687-A-38.wav,1-35687-A-38.wav,0,official_metadata:no_drone,clock_tick,1,esc50:35687,441044,48f0b86e08a4349f66efed2b56405ba5b2b04cc01b8b5701465d9f283d4b5d8b
esc50,wav_files/1-36164-A-26.wav,1-36164-A-26.wav,0,official_metadata:no_drone,laughing,1,esc50:36164,441044,1e458a12c75bae2b27e719449f4a8036e315da58c4c1871318f39170039bc193
esc50,wav_files/1-36164-B-26.wav,1-36164-B-26.wav,0,official_metadata:no_drone,laughing,1,esc50:36164,441044,c4ae2f7010e965c71e0564f4300c3b24b3ea32be65ece7ca885c95b8883e6cc9
esc50,wav_files/1-36393-A-23.wav,1-36393-A-23.wav,0,official_metadata:no_drone,breathing,1,esc50:36393,441044,04c196b0fd72862bcf065328a3393dd7444c60caec87bc3d2053c6043075bd2b
esc50,wav_files/1-36397-A-23.wav,1-36397-A-23.wav,0,official_metadata:no_drone,breathing,1,esc50:36397,441044,b40c720b4a29a77650cb16bec19dcfdb05d8329b1d47781f0feb1349132dc5ce
esc50,wav_files/1-36400-A-23.wav,1-36400-A-23.wav,0,official_metadata:no_drone,breathing,1,esc50:36400,441044,8d867bd0d632be73c2b1101f41e12ff4157386075163924710f231599faab280
esc50,wav_files/1-36402-A-23.wav,1-36402-A-23.wav,0,official_metadata:no_drone,breathing,1,esc50:36402,441044,cfc297b839a7ee0518fd7cb1e9a0cc5cb2a293bea181bd89ea50eb65b09e3918
esc50,wav_files/1-36929-A-47.wav,1-36929-A-47.wav,0,official_metadata:no_drone,airplane,1,esc50:36929,441044,72360c7f354882ce449334f83b2e4f498b2b92a95a6c42bc4fc9b9a011e0db48
esc50,wav_files/1-37226-A-29.wav,1-37226-A-29.wav,0,official_metadata:no_drone,drinking_sipping,1,esc50:37226,441044,c88ec6f8b26f63f32f4810ebdc5e3c62441bb51433c80779a596fd68463c26b1
esc50,wav_files/1-38559-A-14.wav,1-38559-A-14.wav,0,official_metadata:no_drone,chirping_birds,1,esc50:38559,441044,bda988c22f4b928012abe6d4231b4244700dc615b6d43f439476cda3d7f8a5d8
esc50,wav_files/1-38560-A-14.wav,1-38560-A-14.wav,0,official_metadata:no_drone,chirping_birds,1,esc50:38560,441044,d6b1c659ed64ba12036d8834d0af88200849669dd5a16527e583d8c7f8c86106
esc50,wav_files/1-39835-A-9.wav,1-39835-A-9.wav,0,official_metadata:no_drone,crow,1,esc50:39835,441044,403db280f38092be1ff41cf1e412750f01b5fe0df042125373b6f1cd340cc767
esc50,wav_files/1-39835-B-9.wav,1-39835-B-9.wav,0,official_metadata:no_drone,crow,1,esc50:39835,441044,c48f8bddec7b80bd27d05a65b26a2ea8e128b0412a26ae06527acf3bcf1ffa0d
esc50,wav_files/1-39901-A-11.wav,1-39901-A-11.wav,0,official_metadata:no_drone,sea_waves,1,esc50:39901,441044,b1e33d5fe73bc31317fa9fa4e70d0fcaf761346f8a908c89cec50c6c23f41603
esc50,wav_files/1-39901-B-11.wav,1-39901-B-11.wav,0,official_metadata:no_drone,sea_waves,1,esc50:39901,441044,582d4c541bb4bdbc300ccbbaa52f120931a849b1616a4eb6135cf32c5ba8c517
esc50,wav_files/1-39923-A-1.wav,1-39923-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:39923,441044,62379ace4cf58d0625a09fa8cf943ce8ab5a99602c20c6f96bacd522e6903e06
esc50,wav_files/1-39937-A-28.wav,1-39937-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:39937,441044,184b75fef70747b549f033eef3034998c21a725a6176ff3b861274e85aaa152b
esc50,wav_files/1-40154-A-46.wav,1-40154-A-46.wav,0,official_metadata:no_drone,church_bells,1,esc50:40154,441044,ea7a0ee2d9bd383afbe44dbec23fb3688ca0f96fe90758b6d952d3e8ce33513b
esc50,wav_files/1-40621-A-28.wav,1-40621-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:40621,441044,a18fcb73c72c1d08b3125ec4b3eff5957b2e4264c9ed7ab2783337a5d0a7722a
esc50,wav_files/1-40730-A-1.wav,1-40730-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:40730,441044,5b6f2f3795ac7b2711c39742a77ae7b81017aad43d0a226896cc5d78c87c1b92
esc50,wav_files/1-40967-A-28.wav,1-40967-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:40967,441044,7e6a1cf20a1718876d267682930de4478199ef5cf6e790a5eab4d2dbda8b8c0f
esc50,wav_files/1-41615-A-34.wav,1-41615-A-34.wav,0,official_metadata:no_drone,can_opening,1,esc50:41615,441044,2d31544f7e5ba3eb21f20e115d7bf8dc1ad23508806625ed628436c8a77852ca
esc50,wav_files/1-4211-A-12.wav,1-4211-A-12.wav,0,official_metadata:no_drone,crackling_fire,1,esc50:4211,441044,6e8d15a855d1622c1f7dcd12e00ba2bfc3b65a316947e1bbdcaa0be0157175db
esc50,wav_files/1-42139-A-38.wav,1-42139-A-38.wav,0,official_metadata:no_drone,clock_tick,1,esc50:42139,441044,169e283f52931f7de0c752e59a5b5149c96fc33ed7323031fe22392e1abab283
esc50,wav_files/1-43382-A-1.wav,1-43382-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:43382,441044,95fff21655b9945a12e73e69c1d1e5015b2f2802bde43bc7f76351b695cf9901
esc50,wav_files/1-43760-A-11.wav,1-43760-A-11.wav,0,official_metadata:no_drone,sea_waves,1,esc50:43760,441044,efd808d11d8df8f75f46b7d4183baf082abce9948985c4fca02e191d3204be10
esc50,wav_files/1-43764-A-34.wav,1-43764-A-34.wav,0,official_metadata:no_drone,can_opening,1,esc50:43764,441044,4ff56bb3e83b36fd9cf7e3225860cbbea3a407ab7e8eed4420c89ba7bb0fd805
esc50,wav_files/1-43807-A-47.wav,1-43807-A-47.wav,0,official_metadata:no_drone,airplane,1,esc50:43807,441044,6db3e1268af65c1bcb0df1d0e8f78fe1515eedd8da1d883977fdf99624730a81
esc50,wav_files/1-43807-B-47.wav,1-43807-B-47.wav,0,official_metadata:no_drone,airplane,1,esc50:43807,441044,d7f12a93132fafca51d57d73a1627a313d7de3d5f07641886c34acbfd9579412
esc50,wav_files/1-43807-C-47.wav,1-43807-C-47.wav,0,official_metadata:no_drone,airplane,1,esc50:43807,441044,a89487592def765106789abc787d7eb1268dea9e9fa22a82e3c583c1bbfd9549
esc50,wav_files/1-43807-D-47.wav,1-43807-D-47.wav,0,official_metadata:no_drone,airplane,1,esc50:43807,441044,10cc40140a467bf0bedc2728b4678884bf9b79ab0a36242977f88aca8c7a1b99
esc50,wav_files/1-44831-A-1.wav,1-44831-A-1.wav,0,official_metadata:no_drone,rooster,1,esc50:44831,441044,f8958a100e0b005c1421eac9b114d4dff6b0d7d58caf24ba933a2c6ae5343d26
esc50,wav_files/1-45641-A-27.wav,1-45641-A-27.wav,0,official_metadata:no_drone,brushing_teeth,1,esc50:45641,441044,4dcf4d5f13b2a3c1e393a321769d0cf943ee8d8c6f8f13f2283861a1e7077a97
esc50,wav_files/1-45645-A-31.wav,1-45645-A-31.wav,0,official_metadata:no_drone,mouse_click,1,esc50:45645,441044,0f109c4e08634da4b4683c050bcfcf5ad6c2b6dc73a908be654711a8c7d6f078
esc50,wav_files/1-46040-A-14.wav,1-46040-A-14.wav,0,official_metadata:no_drone,chirping_birds,1,esc50:46040,441044,065fe905f87b0a21efaebb6cd88ecee9fe407eb72bad3b43c52d2e099d262d72
esc50,wav_files/1-46272-A-12.wav,1-46272-A-12.wav,0,official_metadata:no_drone,crackling_fire,1,esc50:46272,441044,d48f5f4994b0ac7bbd4983f7c4cb3bdee0a3fe15bdbd0ac8f0fba7450d75c678
esc50,wav_files/1-46274-A-18.wav,1-46274-A-18.wav,0,official_metadata:no_drone,toilet_flush,1,esc50:46274,441044,170e4746392d93b41de6c72acfa8d4087e54db2e59b3b5a36fe1845bda99a0da
esc50,wav_files/1-46353-A-49.wav,1-46353-A-49.wav,0,official_metadata:no_drone,hand_saw,1,esc50:46353,441044,0a1d6325dc5bb88e18e18295cb7beb5a074ae34ea062df2d8f06013412a6aedc
esc50,wav_files/1-46744-A-36.wav,1-46744-A-36.wav,0,official_metadata:no_drone,vacuum_cleaner,1,esc50:46744,441044,2ce9931568a6e0ddf3cf840988ffd2af6fe3be62012a1f865e18180fb2b0f21e
esc50,wav_files/1-46938-A-7.wav,1-46938-A-7.wav,0,official_metadata:no_drone,insects,1,esc50:46938,441044,d97f844fa224ecf18068598b5ad83027f6185720071da8e331d14f2e103dd43d
esc50,wav_files/1-46938-B-7.wav,1-46938-B-7.wav,0,official_metadata:no_drone,insects,1,esc50:46938,441044,53e23b708d758fd482d159a1060aeb121ba478c7d97445facb853e4a99447ef1
esc50,wav_files/1-47250-A-41.wav,1-47250-A-41.wav,0,official_metadata:no_drone,chainsaw,1,esc50:47250,441044,81312e10f426ae6312c29a97fd4227ef36bcae323c520ddff4b8e890d458772d
esc50,wav_files/1-47250-B-41.wav,1-47250-B-41.wav,0,official_metadata:no_drone,chainsaw,1,esc50:47250,441044,25cd4254bfe2be5d1d4674161a8dbc16635fd658cdd1b7bac80510099911f3c5
esc50,wav_files/1-47273-A-21.wav,1-47273-A-21.wav,0,official_metadata:no_drone,sneezing,1,esc50:47273,441044,a77b4c35c9d4a66bdbe2a677a43b8f646579ce5773c59cf721bcb9db419d1b2d
esc50,wav_files/1-47274-A-21.wav,1-47274-A-21.wav,0,official_metadata:no_drone,sneezing,1,esc50:47274,441044,c7114b4b84b83598dfacbf7d1774f34fb61ba87af426944db4ad8ade82c7779b
esc50,wav_files/1-47709-A-16.wav,1-47709-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:47709,441044,179c0a007da435841be8bca63bb0aa44fefc1af1b9dbb2a413f9c0acff805fea
esc50,wav_files/1-47714-A-16.wav,1-47714-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:47714,441044,cfcba34eb24f53b5be2c5a824c664dc376890631490c29a46655abb43b19ae8b
esc50,wav_files/1-47819-A-5.wav,1-47819-A-5.wav,0,official_metadata:no_drone,cat,1,esc50:47819,441044,2abe50ef7597a38f17d49076a3800690355a8f70ab2952298dd0277c9d4a6839
esc50,wav_files/1-47819-B-5.wav,1-47819-B-5.wav,0,official_metadata:no_drone,cat,1,esc50:47819,441044,05884970b04e454d33b0ee8d5a6f185b941f38c466c19439f0b4124d262cc17e
esc50,wav_files/1-47819-C-5.wav,1-47819-C-5.wav,0,official_metadata:no_drone,cat,1,esc50:47819,441044,f8223f6d3ffcf23490c88dba5a298bfb48a96f58f4b9a5bfb141eb92bbe826b5
esc50,wav_files/1-47923-A-28.wav,1-47923-A-28.wav,0,official_metadata:no_drone,snoring,1,esc50:47923,441044,7a7b0c062646ac6d2bda5aebb7e35f869f9d405e74286e84affdfeabe0343c97
esc50,wav_files/1-48298-A-46.wav,1-48298-A-46.wav,0,official_metadata:no_drone,church_bells,1,esc50:48298,441044,da6a7b9e762834c586b6e4e273754a3255f9910b781cd4c29997df7aa7ecc9a6
esc50,wav_files/1-48413-A-38.wav,1-48413-A-38.wav,0,official_metadata:no_drone,clock_tick,1,esc50:48413,441044,e8aebc842de3e00fb0ba00f085e482fa8e9e43a4398d646341434e6c0f501bc3
esc50,wav_files/1-49098-A-35.wav,1-49098-A-35.wav,0,official_metadata:no_drone,washing_machine,1,esc50:49098,441044,14c76b96653f5a54cc7615b05bc2bd942f09dbfeb6096c6de6649306bbd0c820
esc50,wav_files/1-49409-A-8.wav,1-49409-A-8.wav,0,official_metadata:no_drone,sheep,1,esc50:49409,441044,fcfe7f698a5e8b48b23b5e62a275f15d65cd2d3ed5119d511ae2f896941bec34
esc50,wav_files/1-49409-B-8.wav,1-49409-B-8.wav,0,official_metadata:no_drone,sheep,1,esc50:49409,441044,5cc4ea4472513c766ab2c2f97f2a1abef2990c38e0cbf2bf1e535fd630f0f85a
esc50,wav_files/1-50060-A-10.wav,1-50060-A-10.wav,0,official_metadata:no_drone,rain,1,esc50:50060,441044,cc8119be878eafdc69f7408dad614493a238174372eebf75e4c8314d1bb9807d
esc50,wav_files/1-50454-A-44.wav,1-50454-A-44.wav,0,official_metadata:no_drone,engine,1,esc50:50454,441044,8110a6df1a30a16513c9516caf46dd34b9ae516dd28982e521019ad99831bcfa
esc50,wav_files/1-50455-A-44.wav,1-50455-A-44.wav,0,official_metadata:no_drone,engine,1,esc50:50455,441044,cb823cc6d4de1cf3e8173938ffb4ab754a84bd858f9ac180f37a89e695c95f7a
esc50,wav_files/1-50623-A-15.wav,1-50623-A-15.wav,0,official_metadata:no_drone,water_drops,1,esc50:50623,441044,7d73ac9525cb81fe60a0728b310e1f27affc550945da7fa780961dc2f39cbbc9
esc50,wav_files/1-50625-A-17.wav,1-50625-A-17.wav,0,official_metadata:no_drone,pouring_water,1,esc50:50625,441044,267bc4a3836dfc673e404bd12d8655a1e00f01e07078cb9d404d2b82cbd3aa07
esc50,wav_files/1-50661-A-44.wav,1-50661-A-44.wav,0,official_metadata:no_drone,engine,1,esc50:50661,441044,10e7461b7fe455a10bceba5fd6299c5bb4bd73d7138853baa09f04ee777f09a4
esc50,wav_files/1-50688-A-17.wav,1-50688-A-17.wav,0,official_metadata:no_drone,pouring_water,1,esc50:50688,441044,9e7efd373b61dda31a96f058fe6fae8f062de6165b91359ee04b0e1b16fd641b
esc50,wav_files/1-51035-A-16.wav,1-51035-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:51035,441044,d8b851e1a4210e2a8ef92ce603b4dabe12743a51318a59d3b1d393e856de12b0
esc50,wav_files/1-51036-A-16.wav,1-51036-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:51036,441044,77aee0377d909fb77cd085ef1a1828c8aec3da8306e8ca7cf8c17f5c77ae3111
esc50,wav_files/1-51037-A-16.wav,1-51037-A-16.wav,0,official_metadata:no_drone,wind,1,esc50:51037,441044,3609c5ef4959aab64c320e757d5d7d6aab49ab027ba9cf955de00874d16e8b23
esc50,wav_files/1-51147-A-25.wav,1-51147-A-25.wav,0,official_metadata:no_drone,footsteps,1,esc50:51147,441044,c5c88b84b54d976693bf3c55575d065986a00e46362f6b111536fcfae7fabb1d
esc50,wav_files/1-51170-A-18.wav,1-51170-A-18.wav,0,official_metadata:no_drone,toilet_flush,1,esc50:51170,441044,e406b1fd0942b11074fb7356d7763b731f439ee396679873a7626c72eebc237a
esc50,wav_files/1-51433-A-17.wav,1-51433-A-17.wav,0,official_metadata:no_drone,pouring_water,1,esc50:51433,441044,ae0ad86859a7a981a5a8fc6f9d0eaab709b2095c0f754e2f7dfeab48a5df1fad
esc50,wav_files/1-51436-A-17.wav,1-51436-A-17.wav,0,official_metadata:no_drone,pouring_water,1,esc50:51436,441044,39f57dcdf3c76e30f7ffce0e1a3c91b4afbc081d6e86b0503fb03207119c64e2
esc50,wav_files/1-51805-A-33.wav,1-51805-A-33.wav,0,official_metadata:no_drone,door_wood_creaks,1,esc50:51805,441044,4cb5f7267a35b54ee111306445dd3cb1ee73dc4993c3d31ddb81ca9728fdc873
esc50,wav_files/1-51805-B-33.wav,1-51805-B-33.wav,0,official_metadata:no_drone,door_wood_creaks,1,esc50:51805,441044,b38f246af1e037ac5abb6e3f68164bd95a2d98c8c93383b01fe811a8085d0be0
esc50,wav_files/1-51805-C-33.wav,1-51805-C-33.wav,0,official_metadata:no_drone,door_wood_creaks,1,esc50:51805,441044,6eae1f7e7d1144b77c13f890dd58d308cbfd571ab2c2d73a823b3db25b0eba77
esc50,wav_files/1-51805-D-33.wav,1-51805-D-33.wav,0,official_metadata:no_drone,door_wood_creaks,1,esc50:51805,441044,225c1863289b922d11d459d5217d2ee0c1fda4c1e1249fcbfc9f83e750287088
esc50,wav_files/1-51805-E-33.wav,1-51805-E-33.wav,0,official_metadata:no_drone,door_wood_creaks,1,esc50:51805,441044,4ce4819a11676728d628d49815d58db9a4ec3497ebc95c5396286407e5d7a1d4
